 Kello      Hinta   M‰‰r‰  Ostaja   Myyj‰
 18:11:32    8.90    1000     JPM     EQB
 18:11:32    8.90     500     JPM     NRD
 18:11:32    8.90     500     JPM     NRD
 18:11:32    8.90     289     JPM     FIM
 18:11:31    8.89     587     UBS     SGP
 18:11:31    8.89    1313     MLI     SGP
 18:11:27    8.89     400     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     800     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     400     MLI     SGP
 18:11:23    8.89     200     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     100     MLI     SGP
 18:11:23    8.89     100     SGP     SGP
 18:11:23    8.89     100     SGP     SGP
 18:11:12    8.89     288     SGP     NEO
 18:11:12    8.89    1100     DBL     NEO
 18:11:12    8.89   61612     MLI     NEO
 18:11:02    8.90     542     EVL     FIM
 18:10:58    8.90    9169     ABC     FIM
 18:10:58    8.90     470     ABC     NON
 18:10:58    8.90     200     ABC     NRD
 18:10:58    8.90     548     ABC     EQB
 18:10:58    8.90     155     ABC     OPS
 18:10:58    8.90    9458     ABC     OPV
 18:10:58    8.90     542     EVL     OPV
 18:10:55    8.89     500     MLI     ENS
 18:10:55    8.89     589     MSI     ENS
 18:10:55    8.89    4111     MLI     ENS
 18:10:55    8.89     200     MLI     ENS
 18:10:55    8.89     200     MLI     MLI
 18:10:54    8.89   11300     MLI     OPV
 18:10:54    8.89    2250     MLI     DBL
 18:10:54    8.89    5000     MLI     VDM
 18:10:54    8.89   10000     MLI     VDM
 18:10:54    8.89     100     MLI     DDB
 18:10:54    8.89    1000     MLI     EQB
 18:10:54    8.89    2000     MLI     OPS
 18:10:54    8.89    1300     MLI     DDB
 18:10:54    8.89     878     MLI     EQB
 18:10:54    8.89   12036     MLI     CDV
 18:10:51    8.89    3120     JPM     CDV
 18:10:48    8.89    8422     JPM     CDV
 18:10:42    8.89    1422     JPM     CDV
 18:10:42    8.89     300     JPM     OPS
 18:10:42    8.89    1700     JPM     NON
 18:10:41    8.88    5000     JPM     MLI
 18:10:36    8.88    4336     SGP     OPV
 18:10:36    8.88    3614     BPP     OPV
 18:10:33    8.88    2050     GSI     OPV
 18:10:32    8.88    1777     GSI     NRD
 18:10:32    8.88     986     GSI     DBL
 18:10:32    8.88    1000     GSI     DBL
 18:10:32    8.88    4000     GSI     CDV
 18:10:32    8.88    2253     GSI     DBL
 18:10:32    8.88    1250     GSI     EQB
 18:10:32    8.88    5000     GSI     VDM
 18:10:32    8.88    5200     GSI     VDM
 18:10:32    8.88   10000     GSI     VDM
 18:10:32    8.88    5000     GSI     VDM
 18:10:32    8.88    8641     GSI     NON
 18:10:29    8.88     359     JPM     NON
 18:10:29    8.88      70     JPM     NRD
 18:10:29    8.88     300     JPM     NRD
 18:10:29    8.88     800     JPM     NON
 18:10:29    8.88     200     JPM     NRD
 18:10:29    8.88    6382     JPM     OPV
 18:10:24    8.88     414     EVL     OPV
 18:10:23    8.87     150     JPM     NON
 18:10:19    8.87     412     JPM     ENS
 18:10:19    8.87    6988     MLI     ENS
 18:10:19    8.87     112     MLI     SGP
 18:10:19    8.87    2700     MLI     ENS
 18:10:19    8.87    5000     MLI     ENS
 18:10:18    8.87     200     MLI     ENS
 18:10:17    8.87    1757     MLI     ENS
 18:10:17    8.87    1371     MLI     DBL
 18:10:17    8.87    3800     MLI     MSI
 18:10:17    8.87    2800     MLI     MLI
 18:10:09    8.86     112     SGP     SGP
 18:10:07    8.86     135     ABC     NEO
 18:10:02    8.86    2908     ABC     BPP
 18:10:02    8.86    1321     ABC     BPP
 18:10:02    8.87    1000     NON     SGP
 18:10:02    8.87    1199     DBL     SGP
 18:10:02    8.87     709     MLI     SGP
 18:09:55    8.87    3458     MLI     ENS
 18:09:55    8.87    5342     UBS     ENS
 18:09:55    8.87     200     UBS     ENS
 18:09:53    8.87     400     UBS     ENS
 18:09:53    8.87     200     UBS     ENS
 18:09:53    8.87     100     UBS     ENS
 18:09:53    8.87     600     UBS     ENS
 18:09:53    8.87     100     UBS     ENS
 18:09:53    8.87    2833     MLI     ENS
 18:09:53    8.87    5167     BPP     ENS
 18:09:52    8.87     200     BPP     ENS
 18:09:52    8.87    6700     BPP     ENS
 18:09:52    8.87     359     BPP     NRD
 18:09:52    8.87     400     SGP     NRD
 18:09:50    8.88     157     EVL     OPV
 18:09:48    8.88    3047     JPM     OPV
 18:09:48    8.88    1281     JPM     SGP
 18:09:48    8.87    1067     JPM     CDV
 18:09:48    8.87    1933     MLI     CDV
 18:09:46    8.87     120     MLI     NRD
 18:09:44    8.87   13750     MLI     ENS
 18:09:44    8.87    2197     MLI     ENS
 18:09:44    8.87    5353     JPM     ENS
 18:09:44    8.87     100     JPM     ENS
 18:09:43    8.87     404     JPM     SHB
 18:09:43    8.87    2256     JPM     DBL
 18:09:43    8.87    3631     JPM     CSB
 18:09:43    8.87    2000     JPM     OPV
 18:09:39    8.86    1500     ABC     SGP
 18:09:39    8.86    2492     ABC     NRD
 18:09:39    8.86    7511     ABN     NRD
 18:09:39    8.86     300     ABN     SGP
 18:09:39    8.86     500     SGP     SGP
 18:09:37    8.87    2000     DDB     NEO
 18:09:34    8.86     100     SGP     SGP
 18:09:34    8.87    6196     JPM     NEO
 18:09:34    8.87    5261     JPM     NEO
 18:09:34    8.87   12739     MLI     NEO
 18:09:34    8.87     200     MLI     NEO
 18:09:34    8.87    2000     MLI     NEO
 18:09:34    8.87    1000     MLI     NEO
 18:09:34    8.87     200     MLI     NEO
 18:09:33    8.87   10000     MLI     ENS
 18:09:33    8.87   16800     MLI     BPP
 18:09:33    8.87   10000     MLI     SGP
 18:09:33    8.87   15000     MLI     NEO
 18:09:33    8.87   12833     MLI     CDV
 18:09:33    8.87   10000     MLI     EPB
 18:09:33    8.87    1721     MLI     NRD
 18:09:33    8.87    2256     MLI     DBL
 18:09:33    8.87    1229     MLI     GSI
 18:09:33    8.87    4022     MLI     EQB
 18:09:26    8.87     127     JPM     EQB
 18:09:25    8.87     851     JPM     EQB
 18:09:25    8.87    2000     JPM     OPV
 18:09:25    8.87     800     JPM     NON
 18:09:25    8.87     200     JPM     NON
 18:09:25    8.87    5000     JPM     NON
 18:09:25    8.87     647     JPM     CDV
 18:09:05    8.86    1248     ABN     SGP
 18:09:05    8.86     779     ABN     DBL
 18:09:05    8.86     504     ABN     BPP
 18:09:05    8.86    2105     ABN     BPP
 18:08:58    8.86    1392     ABN      UB
 18:08:57    8.86    1108     ABN      UB
 18:08:57    8.86    3800     ABN     MSI
 18:08:57    8.86    2903     ABN     SGP
 18:08:54    8.86     300     SGP     SGP
 18:08:54    8.86    1828     ABN     SGP
 18:08:54    8.86    5983     ABN     SGP
 18:08:52    8.86    1074     DBL     SGP
 18:08:51    8.86      10     DBL     DBL
 18:08:45    8.86     925     GSI     DBL
 18:08:45    8.86    3963     GSI     SGP
 18:08:45    8.86    8474     BPP     SGP
 18:08:45    8.86   11911     JPM     SGP
 18:08:44    8.86      94     JPM     NRD
 18:08:34    8.86     300     EVL     ENS
 18:08:34    8.86     260     EVL     INT
 18:08:34    8.85    7000     GSI     ABN
 18:08:31    8.86     166     SAB     INT
 18:08:30    8.86    9574     JPM     INT
 18:08:30    8.86    1000     JPM     DBL
 18:08:30    8.86    2258     JPM     DBL
 18:08:30    8.86    3800     JPM     MSI
 18:08:15    8.86    3000     EVL     OPV
 18:08:14    8.86    2000     DDB     OPV
 18:08:12    8.86    1119     SAB     MLI
 18:08:12    8.86    1094     BPP     MLI
 18:08:12    8.86     774     BPP     MLI
 18:08:11    8.86     995     BPP     MLI
 18:08:11    8.86     129     BPP     MLI
 18:08:11    8.86    1896     BPP     MLI
 18:08:07    8.86    2531     SGP     MLI
 18:08:06    8.86     714     MSI     MLI
 18:08:01    8.86     748     MSI     CDV
 18:08:01    8.86    1433     DBL     CDV
 18:08:01    8.86     498     NON     CDV
 18:08:01    8.86     300     SGP     CDV
 18:08:01    8.86      21     GSI     CDV
 18:07:58    8.87    1520     MLI     CDV
 18:07:58    8.87     915     MLI     SGP
 18:07:56    8.87     300     SGP     SGP
 18:07:51    8.86     915     GSI     DBL
 18:07:51    8.86     139     DBL     DBL
 18:07:50    8.86    1672     GSI     MSI
 18:07:50    8.86    1072     GSI     CSB
 18:07:50    8.86    1000     FIM     CSB
 18:07:49    8.86    2128     EVL     MSI
 18:07:49    8.86    2534     EVL     CSB
 18:07:49    8.86     654     EVL     NRD
 18:07:49    8.86    9684     EVL     EPB
 18:07:48    8.86     366     EQB     EPB
 18:07:48    8.86    9400     EQB     ENS
 18:07:48    8.86    1462     EQB     MSI
 18:07:48    8.86     900     EQB     DBL
 18:07:48    8.86    1140     EQB     MSI
 18:07:48    8.86    1732     EQB     OPV
 18:07:40    8.86     268     ABC     OPV
 18:07:40    8.86    3800     ABC     MSI
 18:07:40    8.86   15932     ABC     DBL
 18:07:07    8.86   11259     ABC     DBL
 18:07:07    8.86    8000     ABC     MLI
 18:07:07    8.86     246     ABC     NON
 18:07:07    8.86     495     ABC     NRD
 18:06:46    8.85    1081     DBL     DBL
 18:06:46    8.85    1356     GSI     BPP
 18:06:43    8.85    1000     GSI     NRD
 18:06:41    8.85    2000     GSI     EQB
 18:06:41    8.85    4421     GSI     SGP
 18:06:41    8.85    2071     GSI     BPP
 18:06:41    8.85   12500     BPP     BPP
 18:06:38    8.85    8000     GSI     ENS
 18:06:38    8.85    2383     GSI     BPP
 18:06:33    8.85     434     GSI     EPB
 18:06:33    8.85   17395     GSI     SGP
 18:06:32    8.85     500     GSI     EVL
 18:06:30    8.85    9989     GSI     FIM
 18:06:30    8.85      11     JPM     FIM
 18:06:27    8.85      98     JPM     FIM
 18:06:27    8.85     200     SGP     FIM
 18:06:27    8.85     702     INT     FIM
 18:06:26    8.85    2020     INT     ENS
 18:06:26    8.85    4730     GSI     ENS
 18:06:26    8.85   14094     GSI     BPP
 18:06:25    8.85    3506     GSI     DBL
 18:06:25    8.85   15417     GSI     BPP
 18:06:16    8.85    5000     GSI     VDM
 18:06:15    8.85     104     GSI     NON
 18:06:12    8.85    4000     GSI     CDV
 18:06:12    8.85    3085     GSI     DBL
 18:06:12    8.85      64     GSI     BPP
 18:06:12    8.85    4695     GSI     BPP
 18:06:12    8.85    4078     BPP     BPP
 18:06:12    8.85    4584     BPP     EVL
 18:06:12    8.85   20416     GSI     EVL
 18:06:09    8.86    3442     ABC     ENS
 18:06:09    8.86   10834     ABC     MLI
 18:06:09    8.86    5000     ABC     EQB
 18:06:09    8.86     724     ABC     DBL
 18:06:09    8.85   10000     GSI     EQB
 18:06:07    8.85   15098     GSI     SGP
 18:06:07    8.85     400     SGP     SGP
 18:05:55    8.85    3362     BPP     BPP
 18:05:52    8.86     776     CDV     DBL
 18:05:52    8.86    2000     CDV     OPV
 18:05:52    8.86    7224     CDV     MLI
 18:05:43    8.85    4272     GSI     INT
 18:05:43    8.85    1926     INT     INT
 18:05:39    8.87     288     BPP     SGP
 18:05:39    8.86     100     BPP     MLI
 18:05:39    8.86    2307     EVL     NEO
 18:05:38    8.86    1075     DBL     CSB
 18:05:33    8.85     214     GSI     EVL
 18:05:27    8.86    7100     EVL     EPB
 18:05:27    8.86    4300     EVL     EPB
 18:05:25    8.86     126     EVL     CAR
 18:05:25    8.86    2000     EVL     OPV
 18:05:25    8.86    7300     EVL     VDM
 18:05:25    8.86     500     EVL     NRD
 18:05:25    8.86     700     EVL     NRD
 18:05:25    8.86     104     EVL     SGP
 18:05:23    8.85     600     GSI     DBL
 18:05:23    8.85     635     GSI     NRD
 18:05:23    8.85    1850     GSI     NRD
 18:05:23    8.85    1709     GSI     MSI
 18:05:23    8.85   20000     GSI     CDV
 18:05:23    8.85     350     GSI     NRD
 18:05:23    8.85    5000     GSI     OPV
 18:05:06    8.84     214     GSI     EVL
 18:05:02    8.84    2700     GSI     SGP
 18:05:01    8.84    2159     GSI     CSB
 18:05:01    8.84    4000     GSI     OPV
 18:05:01    8.84    1000     GSI     DBL
 18:05:01    8.84    2639     GSI     CSB
 18:05:01    8.84    1054     GSI     DBL
 18:05:01    8.84   11050     GSI     EPB
 18:05:01    8.84      33     GSI     EVL
 18:04:57    8.83     113     EVL     SGP
 18:04:52    8.84     300     SGP     EVL
 18:04:52    8.84   34667     GSI     EVL
 18:04:52    8.84    9742     GSI     OPV
 18:04:52    8.84     258     DBL     OPV
 18:04:51    8.84     808     DBL     OPV
 18:04:51    8.84    9192     JPM     OPV
 18:04:40    8.84     113     JPM     SGP
 18:04:40    8.84     132     JPM     ENS
 18:04:40    8.84     351     UBS     ENS
 18:04:40    8.84    2339     MSI     ENS
 18:04:40    8.84     387     SGP     ENS
 18:04:40    8.84   12500     BPP     ENS
 18:04:40    8.84    6441     GSI     ENS
 18:04:25    8.84     500     GSI     NRD
 18:04:11    8.85     298     BPP     MLI
 18:04:11    8.85     377     BPP     MLI
 18:04:10    8.84    3073     GSI     DBL
 18:04:09    8.84     113     SGP     SGP
 18:04:09    8.84    4992     GSI     INT
 18:04:08    8.84    1403     GSI     DBL
 18:04:04    8.85     700     EVL     DBL
 18:04:04    8.85    2716     EVL     MLI
 18:04:03    8.85    1000     FIM     MLI
 18:04:02    8.85    1652     MLI     VDM
 18:04:02    8.85    1048     DBL     VDM
 18:04:01    8.85      50     DBL     CAR
 18:04:00    8.84     200     GSI     NON
 18:04:00    8.85      50     EVL     CAR
 18:04:00    8.85    6250     EVL     CDV
 18:04:00    8.84    6500     GSI     NEO
 18:03:59    8.85    1250     EVL     CAR
 18:03:59    8.85   19817     EVL     VDM
 18:03:59    8.85   10000     EVL     CDV
 18:03:59    8.85     400     EVL     EQB
 18:03:59    8.85     399     EVL     NON
 18:03:59    8.85     500     EVL     NON
 18:03:59    8.85    2300     EVL     EQB
 18:03:59    8.85   16250     EVL     CDV
 18:03:59    8.85    2000     EVL     NRD
 18:03:59    8.85     100     EVL     OPS
 18:03:56    8.84    1891     GSI     CSB
 18:03:56    8.84    7489     GSI     CDV
 18:03:56    8.84    3800     GSI     MSI
 18:03:56    8.84      95     GSI     NRD
 18:03:56    8.84    2312     GSI     CSB
 18:03:56    8.84    2000     GSI     OPV
 18:03:56    8.84   10979     GSI     EVL
 18:03:56    8.84    3916     GSI     CDV
 18:03:55    8.82     450     INT     NRD
 18:03:51    8.84     109     JPM     CDV
 18:03:50    8.84    5011     NIP     CDV
 18:03:50    8.84    2828     NIP     INT
 18:03:50    8.84     750     NIP     NON
 18:03:50    8.84     562     NIP     NON
 18:03:07    8.82     163     INT     EVL
 18:03:07    8.82     337     EQB     EVL
 18:03:06    8.83    1074     DBL     CSB
 18:03:05    8.82    3500     EQB     HQD
 18:03:04    8.82    1163     EQB     ENS
 18:03:04    8.82     675     BPP     ENS
 18:03:04    8.82    5454     CAR     ENS
 18:03:04    8.82    2000     EQB     ENS
 18:03:04    8.82    3508     NIP     ENS
 18:03:04    8.82     400     SGP     ENS
 18:03:01    8.83     409     DBL     CSB
 18:03:01    8.83     707     DBL     GSI
 18:03:01    8.83     800     ENS     GSI
 18:03:01    8.83    6096     ABC     GSI
 18:02:56    8.83     828     ABC     NRD
 18:02:56    8.83    1952     ABC     ENS
 18:02:56    8.83   11000     ABC     EPB
 18:02:56    8.83     124     ABC     EQB
 18:02:33    8.82     400     CAR     EPB
 18:02:31    8.82    2000     DDB     EVL
 18:02:26    8.83    1100     ENS     EQB
 18:02:26    8.83     675     BPP     EQB
 18:02:26    8.83    4523     GSI     EQB
 18:02:26    8.83    2611     INT     EQB
 18:02:26    8.83    8024     UBS     EQB
 18:02:26    8.83     568     SGP     EQB
 18:02:26    8.83    7375     BPP     EQB
 18:02:23    8.83      16     SGP     SGP
 18:02:22    8.83      16     SGP     SGP
 18:02:16    8.83    5108     BPP     BPP
 18:02:11    8.84     400     SGP     NON
 18:02:08    8.84     675     BPP     NON
 18:02:08    8.84    2363     ABC     NON
 18:02:08    8.84    9021     ABC     EVL
 18:02:08    8.84    2195     ABC     CDV
 18:02:08    8.84    6421     ABC     CDV
 18:01:59    8.83    1025     EVL     DBL
 18:01:59    8.83    2350     EVL     SGP
 18:01:59    8.83    1080     EVL     DBL
 18:01:59    8.83     699     EVL     NRD
 18:01:59    8.83    6828     EVL     INT
 18:01:59    8.83    1391     EVL     GSI
 18:01:41    8.81      50     ABC     EVL
 18:01:39    8.82    1158     DBL     EVL
 18:01:39    8.82     200     SGP     EVL
 18:01:39    8.82     552     INT     EVL
 18:01:39    8.82    1423     CDV     EVL
 18:01:34    8.82    1001     CDV     BPP
 18:01:33    8.83    1229     NIP     GSI
 18:01:33    8.83    5563     NIP     FIM
 18:01:27    8.83     675     BPP     FIM
 18:01:24    8.83     829     DBL     FIM
 18:01:23    8.83     109     JPM     FIM
 18:01:22    8.83    2824     NIP     FIM
 18:01:22    8.83    2932     NIP     AOI
 18:01:14    8.82    2576     CDV     CSB
 18:01:14    8.82    5000     CDV     MSI
 18:01:12    8.82    5183     NIP     VDM
 18:01:12    8.82    4955     NIP     EVL
 18:01:12    8.82    5000     NIP     EQB
 18:00:48    8.81   15000     NEO     EVL
 18:00:48    8.81     350     NRD     EVL
 18:00:48    8.82    4407     VDM     EVL
 18:00:48    8.82    2000     VDM     DBL
 18:00:48    8.82    2000     VDM     OPV
 18:00:48    8.82    1593     VDM     EVL
 18:00:45    8.82    1694     MLI     EVL
 18:00:45    8.82     400     SGP     EVL
 18:00:45    8.82    5116     CSB     EVL
 18:00:45    8.82    6197     BPP     EVL
 18:00:44    8.82    2000     BPP     OPV
 18:00:44    8.82    2000     BPP     AOI
 18:00:44    8.82    1036     BPP     VDM
 18:00:44    8.82   10000     EQB     VDM
 18:00:44    8.82    2500     ENS     VDM
 18:00:44    8.82     400     OPS     VDM
 18:00:43    8.82    1085     BPP     BPP
 18:00:19    8.83    7493     NIP     AOI
 18:00:18    8.83    1575     NIP     AOI
 18:00:18    8.83    1575     NIP     EQB
 18:00:18    8.83    1471     SAB     EQB
 18:00:18    8.83     675     BPP     EQB
 18:00:18    8.83     100     SGP     EQB
 18:00:18    8.83    1110     DBL     EQB
